Date,Country,ISO-3166 code,Confirmed cases,New cases,Deaths,New deaths,Transmission type,Days since last case
2020-05-02,South Africa,ZAF,6336,385,123,7,Community transmission,0
2020-05-02,Algeria,DZA,4295,141,459,6,Community transmission,0
2020-05-02,Nigeria,NGA,2388,218,85,17,Community transmission,0
2020-05-02,Ghana,GHA,2169,95,18,1,Clusters of cases,0
2020-05-02,Cameroon,CMR,2077,8,64,3,Clusters of cases,0
2020-05-02,Guinea,GIN,1586,49,7,0,Community transmission,0
2020-05-02,Cote d'Ivoire,CIV,1362,87,15,1,Clusters of cases,0
2020-05-02,Senegal,SEN,1115,91,9,0,Clusters of cases,0
2020-05-02,Niger,NER,736,8,35,2,Clusters of cases,0
2020-05-02,Democratic Republic of the Congo,COD,674,70,33,1,Clusters of cases,0
2020-05-02,Burkina Faso,BFA,652,3,44,0,Community transmission,0
2020-05-02,Mali,MLI,544,36,26,0,Clusters of cases,0
2020-05-02,United Republic of Tanzania,TZA,480,0,18,1,Clusters of cases,3
2020-05-02,Kenya,KEN,435,24,22,1,Clusters of cases,0
2020-05-02,Gabon,GAB,335,27,5,1,Clusters of cases,0
2020-05-02,Mauritius,MUS,332,0,10,0,Community transmission,6
2020-05-02,Equatorial Guinea,GNQ,315,0,2,0,Clusters of cases,4
2020-05-02,Guinea-Bissau,GNB,260,3,1,0,Sporadic cases,0
2020-05-02,Rwanda,RWA,255,6,0,0,Clusters of cases,0
2020-05-02,Congo,COG,229,0,10,0,Clusters of cases,1
2020-05-02,Sierra Leone,SLE,155,19,8,0,Clusters of cases,0
2020-05-02,Liberia,LBR,154,2,18,0,Clusters of cases,0
2020-05-02,Cabo Verde,CPV,152,31,2,1,Sporadic cases,0
2020-05-02,Madagascar,MDG,149,14,0,0,Clusters of cases,0
2020-05-02,Ethiopia,ETH,133,0,3,0,Clusters of cases,1
2020-05-02,Togo,TGO,123,0,9,0,Clusters of cases,1
2020-05-02,Zambia,ZMB,119,10,3,0,Sporadic cases,0
2020-05-02,Chad,TCD,117,44,10,5,Sporadic cases,0
2020-05-02,Eswatini,SWZ,108,2,1,0,Sporadic cases,0
2020-05-02,Benin,BEN,90,0,2,0,Sporadic cases,1
2020-05-02,Uganda,UGA,85,2,0,0,Sporadic cases,0
2020-05-02,Mozambique,MOZ,79,0,0,0,Sporadic cases,1
2020-05-02,Central African Republic,CAF,72,8,0,0,Sporadic cases,0
2020-05-02,South Sudan,SSD,45,0,0,0,Sporadic cases,1
2020-05-02,Eritrea,ERI,39,0,0,0,Sporadic cases,14
2020-05-02,Malawi,MWI,38,1,3,0,Sporadic cases,0
2020-05-02,Angola,AGO,35,6,2,0,Sporadic cases,0
2020-05-02,Zimbabwe,ZWE,34,0,4,0,Sporadic cases,1
2020-05-02,Botswana,BWA,23,0,1,0,Sporadic cases,4
2020-05-02,Sao Tome and Principe,STP,23,7,3,2,Sporadic cases,0
2020-05-02,Burundi,BDI,19,4,1,0,Sporadic cases,0
2020-05-02,Gambia,GMB,17,5,1,0,Sporadic cases,0
2020-05-02,Namibia,NAM,16,0,0,0,Sporadic cases,27
2020-05-02,Seychelles,SYC,11,0,0,0,Sporadic cases,26
2020-05-02,Mauritania,MRT,8,0,1,0,Sporadic cases,2
2020-05-02,Comoros,COM,3,2,0,0,Pending,0
2020-05-02,Mayotte,MYT,596,57,6,2,Clusters of cases,0
2020-05-02,Reunion,REU,420,0,0,0,Clusters of cases,3
2020-05-02,United States of America,USA,1093880,26753,62406,5000,Community transmission,0
2020-05-02,Brazil,BRA,91589,6209,6329,428,Community transmission,0
2020-05-02,Canada,CAN,55572,1915,3446,223,Community transmission,0
2020-05-02,Peru,PER,40459,3483,1124,73,Community transmission,0
2020-05-02,Ecuador,ECU,27464,1128,1371,308,Community transmission,0
2020-05-02,Mexico,MEX,20739,1515,1972,113,Community transmission,0
2020-05-02,Chile,CHL,18435,1427,247,13,Community transmission,0
2020-05-02,Dominican Republic,DOM,7578,290,326,13,Community transmission,0
2020-05-02,Colombia,COL,7006,499,314,21,Community transmission,0
2020-05-02,Panama,PAN,6720,188,192,4,Community transmission,0
2020-05-02,Argentina,ARG,4532,56,229,9,Community transmission,0
2020-05-02,Cuba,CUB,1611,74,66,2,Clusters of cases,0
2020-05-02,Bolivia (Plurinational State of),BOL,1229,62,66,4,Clusters of cases,0
2020-05-02,Honduras,HND,899,95,75,0,Clusters of cases,0
2020-05-02,Costa Rica,CRI,725,6,6,0,Clusters of cases,0
2020-05-02,Uruguay,URY,648,5,17,0,Clusters of cases,0
2020-05-02,Guatemala,GTM,644,45,18,2,Clusters of cases,0
2020-05-02,El Salvador,SLV,446,22,10,0,Clusters of cases,0
2020-05-02,Jamaica,JAM,432,10,8,0,Clusters of cases,0
2020-05-02,Venezuela (Bolivarian Republic of),VEN,345,12,10,0,Clusters of cases,0
2020-05-02,Paraguay,PRY,333,67,10,0,Community transmission,0
2020-05-02,Trinidad and Tobago,TTO,116,0,8,0,Sporadic cases,5
2020-05-02,Haiti,HTI,85,4,8,0,Clusters of cases,0
2020-05-02,Bahamas,BHS,82,1,11,0,Clusters of cases,0
2020-05-02,Guyana,GUY,82,0,9,0,Clusters of cases,1
2020-05-02,Barbados,BRB,81,0,7,0,Clusters of cases,1
2020-05-02,Antigua and Barbuda,ATG,24,0,3,0,Clusters of cases,10
2020-05-02,Grenada,GRD,20,0,0,0,Clusters of cases,2
2020-05-02,Belize,BLZ,18,0,2,0,Sporadic cases,18
2020-05-02,Saint Lucia,LCA,17,0,0,0,Sporadic cases,3
2020-05-02,Dominica,DMA,16,0,0,0,Clusters of cases,22
2020-05-02,Saint Vincent and the Grenadines,VCT,16,0,0,0,Sporadic cases,3
2020-05-02,Saint Kitts and Nevis,KNA,15,0,0,0,Sporadic cases,12
2020-05-02,Nicaragua,NIC,14,0,4,0,Pending,2
2020-05-02,Suriname,SUR,10,0,1,0,Sporadic cases,29
2020-05-02,Puerto Rico,PRI,1757,182,54,0,Clusters of cases,0
2020-05-02,Martinique,MTQ,180,1,14,0,Clusters of cases,0
2020-05-02,Guadeloupe,GLP,152,0,12,0,Clusters of cases,2
2020-05-02,French Guiana,GUF,128,0,1,0,Clusters of cases,1
2020-05-02,Bermuda,BMU,114,0,6,0,Clusters of cases,1
2020-05-02,Aruba,ABW,100,0,2,0,Clusters of cases,10
2020-05-02,Sint Maarten,SXM,76,0,13,0,Clusters of cases,2
2020-05-02,Cayman Islands,CYM,74,1,1,0,Clusters of cases,0
2020-05-02,United States Virgin Islands,VIR,66,0,4,0,Clusters of cases,2
2020-05-02,Saint Martin,MAF,38,0,3,0,Sporadic cases,10
2020-05-02,Curaçao,CUW,16,0,1,0,Sporadic cases,5
2020-05-02,Falkland Islands (Malvinas),FLK,13,0,0,0,Clusters of cases,7
2020-05-02,Turks and Caicos Islands,TCA,12,0,1,0,Sporadic cases,5
2020-05-02,Montserrat,MSR,11,0,1,0,Sporadic cases,19
2020-05-02,Bonaire Sint Eustatius and Saba,BES,6,0,0,0,Sporadic cases,5
2020-05-02,British Virgin Islands,VGB,6,0,1,0,Sporadic cases,7
2020-05-02,Saint Barthelemy,BLM,6,0,0,0,Sporadic cases,33
2020-05-02,Anguilla,AIA,3,0,0,0,Sporadic cases,29
2020-05-02,Saint Pierre and Miquelon,SPM,1,0,0,0,Sporadic cases,25
2020-05-02,Iran (Islamic Republic of),IRN,96448,802,6156,65,Community transmission,0
2020-05-02,Saudi Arabia,SAU,25459,1362,176,7,Clusters of cases,0
2020-05-02,Pakistan,PAK,19103,989,440,23,Clusters of cases,0
2020-05-02,Qatar,QAT,14872,776,12,0,Pending,0
2020-05-02,United Arab Emirates,ARE,13599,561,119,8,Pending,0
2020-05-02,Egypt,EGY,6193,298,415,9,Clusters of cases,0
2020-05-02,Morocco,MAR,4729,160,173,2,Clusters of cases,0
2020-05-02,Kuwait,KWT,4619,242,33,3,Clusters of cases,0
2020-05-02,Bahrain,BHR,3284,114,8,0,Clusters of cases,0
2020-05-02,Oman,OMN,2568,85,12,1,Clusters of cases,0
2020-05-02,Afghanistan,AFG,2469,0,72,0,Clusters of cases,1
2020-05-02,Iraq,IRQ,2219,66,95,1,Clusters of cases,0
2020-05-02,Djibouti,DJI,1112,15,2,0,Clusters of cases,0
2020-05-02,Tunisia,TUN,1009,11,42,1,Community transmission,0
2020-05-02,Lebanon,LBN,733,4,25,1,Clusters of cases,0
2020-05-02,Somalia,SOM,671,70,31,3,Sporadic cases,0
2020-05-02,Sudan,SDN,592,59,41,5,Sporadic cases,0
2020-05-02,Jordan,JOR,460,1,9,1,Clusters of cases,0
